strategy,params,model,LROC,BWT,FWT,distance_metric,dataset
Naive,,IsolationForest(random_state=0),0.715818182,-0.010888889,0.443777778,Chebyshev Min,UNSW R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.581090909,0.061333333,0.236444444,Chebyshev Min,UNSW R
Naive,,AutoEncoder,0.797272727,-0.018888889,0.398888889,Chebyshev Min,UNSW R
Naive,,OneClassSVM(gamma='auto'),0.670727273,0.006444444,0.440888889,Chebyshev Min,UNSW R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.881636364,0.014444444,0.393111111,Chebyshev Min,UNSW R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.702727273,-0.006666667,0.443777778,Chebyshev Min,UNSW R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.606181818,0.092444444,0.236444444,Chebyshev Min,UNSW R
Replay,budget=0.2_compact_True,AutoEncoder,0.802363636,-0.032444444,0.490444444,Chebyshev Min,UNSW R
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.674181818,0.020888889,0.440888889,Chebyshev Min,UNSW R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.975333333,-0.018,0.538,Chebyshev Min,Wind A
Cumulative,,IsolationForest(random_state=0),0.884666667,0.034,0.633,Chebyshev Min,Wind A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.899333333,-0.016,0.914,Chebyshev Min,Wind A
Cumulative,,AutoEncoder,0.941333333,-0.048,0.619,Chebyshev Min,Wind A
Cumulative,,OneClassSVM(gamma='auto'),0.752666667,-0.031,0.525,Chebyshev Min,Wind A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.694,-0.44,0.59,Chebyshev Min,Wind A
Naive,,IsolationForest(random_state=0),0.785333333,-0.175,0.654,Chebyshev Min,Wind A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.933333333,-0.02,0.956,Chebyshev Min,Wind A
Naive,,AutoEncoder,0.764,-0.32,0.666,Chebyshev Min,Wind A
Naive,,OneClassSVM(gamma='auto'),0.666666667,-0.243,0.528,Chebyshev Min,Wind A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.971333333,-0.019,0.573,Chebyshev Min,Wind A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.887333333,-0.004,0.641,Chebyshev Min,Wind A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.946,-0.016,0.96,Chebyshev Min,Wind A
Replay,budget=0.2_compact_True,AutoEncoder,0.945333333,-0.038,0.647,Chebyshev Min,Wind A
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.805333333,-0.021,0.547,Chebyshev Min,Wind A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.960666667,0.019,0.601,Chebyshev Min,Wind C
Cumulative,,IsolationForest(random_state=0),0.9,0.017,0.71,Chebyshev Min,Wind C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.912666667,-0.007,0.903,Chebyshev Min,Wind C
Cumulative,,AutoEncoder,0.945333333,0.012,0.742,Chebyshev Min,Wind C
Cumulative,,OneClassSVM(gamma='auto'),0.737333333,-0.007,0.54,Chebyshev Min,Wind C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.703333333,-0.4,0.683,Chebyshev Min,Wind C
Naive,,IsolationForest(random_state=0),0.807333333,-0.069,0.658,Chebyshev Min,Wind C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.9,-0.014,0.94,Chebyshev Min,Wind C
Naive,,AutoEncoder,0.778,-0.274,0.775,Chebyshev Min,Wind C
Naive,,OneClassSVM(gamma='auto'),0.727333333,-0.228,0.678,Chebyshev Min,Wind C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.955333333,0.032,0.668,Chebyshev Min,Wind C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.887333333,0.005,0.737,Chebyshev Min,Wind C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.930666667,0.002,0.941,Chebyshev Min,Wind C
Replay,budget=0.2_compact_True,AutoEncoder,0.938,0.019,0.85,Chebyshev Min,Wind C
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.808666667,-0.054,0.597,Chebyshev Min,Wind C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.934666667,0.001,0.587,Chebyshev Min,Wind R
Cumulative,,IsolationForest(random_state=0),0.811333333,0.07,0.661,Chebyshev Min,Wind R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.882666667,0.025,0.903,Chebyshev Min,Wind R
Cumulative,,AutoEncoder,0.9,0.004,0.705,Chebyshev Min,Wind R
Cumulative,,OneClassSVM(gamma='auto'),0.712666667,0.036,0.526,Chebyshev Min,Wind R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.784666667,-0.297,0.588,Chebyshev Min,Wind R
Naive,,IsolationForest(random_state=0),0.732,-0.27,0.672,Chebyshev Min,Wind R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.917333333,-0.04,0.922,Chebyshev Min,Wind R
Naive,,AutoEncoder,0.794666667,-0.217,0.785,Chebyshev Min,Wind R
Naive,,OneClassSVM(gamma='auto'),0.667333333,-0.203,0.542,Chebyshev Min,Wind R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.926,0.001,0.631,Chebyshev Min,Wind R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.810666667,0.003,0.66,Chebyshev Min,Wind R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.924666667,-0.02,0.924,Chebyshev Min,Wind R
Replay,budget=0.2_compact_True,AutoEncoder,0.93,0.003,0.721,Chebyshev Min,Wind R
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.771333333,0.01,0.579,Chebyshev Min,Wind R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.957636364,0.055111111,0.617555556,Czekanowski,Energy A
Cumulative,,IsolationForest(random_state=0),0.752545455,-0.076,0.569777778,Czekanowski,Energy A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.867818182,-0.037777778,0.831111111,Czekanowski,Energy A
Cumulative,,AutoEncoder,0.913454545,0.001777778,0.680444444,Czekanowski,Energy A
Cumulative,,OneClassSVM(gamma='auto'),0.726545455,-0.104888889,0.608,Czekanowski,Energy A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.692181818,-0.303777778,0.666222222,Czekanowski,Energy A
Naive,,IsolationForest(random_state=0),0.631272727,-0.256888889,0.548888889,Czekanowski,Energy A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.901090909,-0.067555556,0.874888889,Czekanowski,Energy A
Naive,,AutoEncoder,0.715818182,-0.286444444,0.695555556,Czekanowski,Energy A
Naive,,OneClassSVM(gamma='auto'),0.576,-0.365777778,0.487777778,Czekanowski,Energy A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.945090909,0.041333333,0.608444444,Czekanowski,Energy A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.734363636,-0.117777778,0.565333333,Czekanowski,Energy A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.923818182,-0.032888889,0.900222222,Czekanowski,Energy A
Replay,budget=0.2_compact_True,AutoEncoder,0.891272727,0.004444444,0.635333333,Czekanowski,Energy A
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.769090909,-0.117555556,0.652666667,Czekanowski,Energy A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.94,0.049111111,0.782444444,Czekanowski,Energy C
Cumulative,,IsolationForest(random_state=0),0.811454545,-0.012888889,0.638444444,Czekanowski,Energy C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.885636364,-0.008222222,0.891333333,Czekanowski,Energy C
Cumulative,,AutoEncoder,0.908,-0.004444444,0.839777778,Czekanowski,Energy C
Cumulative,,OneClassSVM(gamma='auto'),0.715636364,-0.081111111,0.632,Czekanowski,Energy C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.705818182,-0.249111111,0.802,Czekanowski,Energy C
Naive,,IsolationForest(random_state=0),0.668363636,-0.194,0.628,Czekanowski,Energy C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.866,-0.053777778,0.910444444,Czekanowski,Energy C
Naive,,AutoEncoder,0.757636364,-0.179555556,0.841333333,Czekanowski,Energy C
Naive,,OneClassSVM(gamma='auto'),0.572181818,-0.338666667,0.503333333,Czekanowski,Energy C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.925818182,0.024888889,0.782444444,Czekanowski,Energy C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.799090909,-0.033333333,0.634222222,Czekanowski,Energy C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.898363636,-0.005333333,0.922,Czekanowski,Energy C
Replay,budget=0.2_compact_True,AutoEncoder,0.894181818,-0.002888889,0.829111111,Czekanowski,Energy C
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.762909091,-0.087111111,0.699333333,Czekanowski,Energy C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.940181818,0.100444444,0.638888889,Czekanowski,Energy R
Cumulative,,IsolationForest(random_state=0),0.770909091,-0.015333333,0.520888889,Czekanowski,Energy R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.882181818,-0.003777778,0.828222222,Czekanowski,Energy R
Cumulative,,AutoEncoder,0.910181818,0.053777778,0.654222222,Czekanowski,Energy R
Cumulative,,OneClassSVM(gamma='auto'),0.739272727,-0.078888889,0.596888889,Czekanowski,Energy R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.742363636,-0.213111111,0.648888889,Czekanowski,Energy R
Naive,,IsolationForest(random_state=0),0.658545455,-0.170666667,0.527111111,Czekanowski,Energy R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.915454545,-0.006444444,0.868222222,Czekanowski,Energy R
Naive,,AutoEncoder,0.777636364,-0.143555556,0.719555556,Czekanowski,Energy R
Naive,,OneClassSVM(gamma='auto'),0.578545455,-0.339333333,0.484222222,Czekanowski,Energy R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.929454545,0.1,0.632222222,Czekanowski,Energy R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.766181818,-0.038444444,0.510444444,Czekanowski,Energy R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.928727273,-0.018,0.893333333,Czekanowski,Energy R
Replay,budget=0.2_compact_True,AutoEncoder,0.902363636,0.063555556,0.669111111,Czekanowski,Energy R
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.788545455,-0.069333333,0.637111111,Czekanowski,Energy R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.862809524,0.284526316,0.251894737,Czekanowski,NSLKDD A
Cumulative,,IsolationForest(random_state=0),0.936095238,0.054421053,0.849473684,Czekanowski,NSLKDD A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.912571429,0.056789474,0.756842105,Czekanowski,NSLKDD A
Cumulative,,AutoEncoder,0.963285714,-0.004421053,0.828263158,Czekanowski,NSLKDD A
Cumulative,,OneClassSVM(gamma='auto'),0.727,-0.029684211,0.678736842,Czekanowski,NSLKDD A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.633428571,-0.123631579,0.515105263,Czekanowski,NSLKDD A
Naive,,IsolationForest(random_state=0),0.798047619,-0.069421053,0.711684211,Czekanowski,NSLKDD A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.679238095,-0.074578947,0.597578947,Czekanowski,NSLKDD A
Naive,,AutoEncoder,0.859238095,-0.100578947,0.791052632,Czekanowski,NSLKDD A
Naive,,OneClassSVM(gamma='auto'),0.768619048,-0.160421053,0.714368421,Czekanowski,NSLKDD A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.846571429,0.271947368,0.25,Czekanowski,NSLKDD A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.936904762,0.047631579,0.849578947,Czekanowski,NSLKDD A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.880761905,0.057684211,0.699210526,Czekanowski,NSLKDD A
Replay,budget=0.2_compact_True,AutoEncoder,0.954190476,-0.023526316,0.890421053,Czekanowski,NSLKDD A
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.801428571,-0.113789474,0.787315789,Czekanowski,NSLKDD A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.876904762,0.119789474,0.329105263,Czekanowski,NSLKDD C
Cumulative,,IsolationForest(random_state=0),0.850190476,-0.043736842,0.902,Czekanowski,NSLKDD C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.787333333,0.031315789,0.761526316,Czekanowski,NSLKDD C
Cumulative,,AutoEncoder,0.854666667,-0.079157895,0.898842105,Czekanowski,NSLKDD C
Cumulative,,OneClassSVM(gamma='auto'),0.667761905,-0.045736842,0.676684211,Czekanowski,NSLKDD C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.605952381,-0.274578947,0.597736842,Czekanowski,NSLKDD C
Naive,,IsolationForest(random_state=0),0.646333333,-0.216052632,0.753631579,Czekanowski,NSLKDD C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.490428571,-0.145210526,0.382473684,Czekanowski,NSLKDD C
Naive,,AutoEncoder,0.595285714,-0.239052632,0.799578947,Czekanowski,NSLKDD C
Naive,,OneClassSVM(gamma='auto'),0.609190476,-0.280368421,0.701052632,Czekanowski,NSLKDD C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.871857143,0.105684211,0.372421053,Czekanowski,NSLKDD C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.849047619,-0.051421053,0.910789474,Czekanowski,NSLKDD C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.698142857,0.015368421,0.576,Czekanowski,NSLKDD C
Replay,budget=0.2_compact_True,AutoEncoder,0.840952381,-0.078789474,0.929842105,Czekanowski,NSLKDD C
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.707285714,-0.137368421,0.820894737,Czekanowski,NSLKDD C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.888761905,0.080210526,0.393947368,Czekanowski,NSLKDD R
Cumulative,,IsolationForest(random_state=0),0.806238095,-0.086894737,0.802789474,Czekanowski,NSLKDD R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.719952381,-0.019631579,0.607263158,Czekanowski,NSLKDD R
Cumulative,,AutoEncoder,0.881190476,-0.041157895,0.714789474,Czekanowski,NSLKDD R
Cumulative,,OneClassSVM(gamma='auto'),0.708190476,-0.003526316,0.630263158,Czekanowski,NSLKDD R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.640190476,-0.318631579,0.571368421,Czekanowski,NSLKDD R
Naive,,IsolationForest(random_state=0),0.678714286,-0.277578947,0.697526316,Czekanowski,NSLKDD R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.483571429,-0.086894737,0.387105263,Czekanowski,NSLKDD R
Naive,,AutoEncoder,0.735714286,-0.194736842,0.718421053,Czekanowski,NSLKDD R
Naive,,OneClassSVM(gamma='auto'),0.688190476,-0.210789474,0.644842105,Czekanowski,NSLKDD R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.880904762,0.105368421,0.396578947,Czekanowski,NSLKDD R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.803238095,-0.108263158,0.804947368,Czekanowski,NSLKDD R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.638190476,0.019,0.505578947,Czekanowski,NSLKDD R
Replay,budget=0.2_compact_True,AutoEncoder,0.874952381,-0.034052632,0.772105263,Czekanowski,NSLKDD R
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.76,-0.142263158,0.723105263,Czekanowski,NSLKDD R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.781818182,0.300666667,0.332222222,Czekanowski,UNSW A
Cumulative,,IsolationForest(random_state=0),0.478727273,0.092,0.342222222,Czekanowski,UNSW A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.516181818,0.018222222,0.38,Czekanowski,UNSW A
Cumulative,,AutoEncoder,0.573272727,0.134888889,0.320666667,Czekanowski,UNSW A
Cumulative,,OneClassSVM(gamma='auto'),0.516,0.031555556,0.467555556,Czekanowski,UNSW A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.628727273,0.029777778,0.499777778,Czekanowski,UNSW A
Naive,,IsolationForest(random_state=0),0.496727273,-0.121333333,0.419777778,Czekanowski,UNSW A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.579272727,-0.040222222,0.390888889,Czekanowski,UNSW A
Naive,,AutoEncoder,0.562727273,-0.005111111,0.455555556,Czekanowski,UNSW A
Naive,,OneClassSVM(gamma='auto'),0.549272727,-0.080888889,0.442222222,Czekanowski,UNSW A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.731090909,0.231555556,0.295555556,Czekanowski,UNSW A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.509272727,0.058888889,0.349777778,Czekanowski,UNSW A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.556727273,0.002222222,0.397777778,Czekanowski,UNSW A
Replay,budget=0.2_compact_True,AutoEncoder,0.536181818,0.130666667,0.302,Czekanowski,UNSW A
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.525090909,0.057333333,0.461333333,Czekanowski,UNSW A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.790909091,0.282444444,0.186888889,Czekanowski,UNSW C
Cumulative,,IsolationForest(random_state=0),0.510909091,0.085777778,0.352444444,Czekanowski,UNSW C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.418363636,0.085333333,0.263777778,Czekanowski,UNSW C
Cumulative,,AutoEncoder,0.585636364,0.108888889,0.274,Czekanowski,UNSW C
Cumulative,,OneClassSVM(gamma='auto'),0.546909091,0.102,0.545333333,Czekanowski,UNSW C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.7,-0.025555556,0.437111111,Czekanowski,UNSW C
Naive,,IsolationForest(random_state=0),0.458909091,-0.133777778,0.353333333,Czekanowski,UNSW C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.258909091,-0.087555556,0.239111111,Czekanowski,UNSW C
Naive,,AutoEncoder,0.598181818,-0.013111111,0.454888889,Czekanowski,UNSW C
Naive,,OneClassSVM(gamma='auto'),0.541272727,-0.002,0.472444444,Czekanowski,UNSW C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.738,0.258,0.192444444,Czekanowski,UNSW C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.540181818,0.033111111,0.374,Czekanowski,UNSW C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.293272727,-0.010666667,0.226888889,Czekanowski,UNSW C
Replay,budget=0.2_compact_True,AutoEncoder,0.596363636,0.167555556,0.261777778,Czekanowski,UNSW C
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.554181818,0.136888889,0.546888889,Czekanowski,UNSW C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.857272727,0.273111111,0.491777778,Czekanowski,UNSW R
Cumulative,,IsolationForest(random_state=0),0.686363636,0.13,0.436444444,Czekanowski,UNSW R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.651090909,0.094666667,0.302666667,Czekanowski,UNSW R
Cumulative,,AutoEncoder,0.776545455,0.250888889,0.368666667,Czekanowski,UNSW R
Cumulative,,OneClassSVM(gamma='auto'),0.681090909,0.080888889,0.484444444,Czekanowski,UNSW R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.669636364,0.015777778,0.595111111,Czekanowski,UNSW R
Naive,,IsolationForest(random_state=0),0.599454545,-0.122666667,0.529555556,Czekanowski,UNSW R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.441272727,-0.102666667,0.228222222,Czekanowski,UNSW R
Naive,,AutoEncoder,0.642545455,-0.080666667,0.572,Czekanowski,UNSW R
Naive,,OneClassSVM(gamma='auto'),0.580909091,-0.133555556,0.468444444,Czekanowski,UNSW R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.816,0.290444444,0.402,Czekanowski,UNSW R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.688,0.116,0.435111111,Czekanowski,UNSW R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.541272727,0.026444444,0.222888889,Czekanowski,UNSW R
Replay,budget=0.2_compact_True,AutoEncoder,0.781818182,0.095555556,0.386,Czekanowski,UNSW R
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.721090909,0.124,0.481777778,Czekanowski,UNSW R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.954666667,0.083,0.53,Czekanowski,Wind A
Cumulative,,IsolationForest(random_state=0),0.862,0.13,0.645,Czekanowski,Wind A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.900666667,-0.009,0.891,Czekanowski,Wind A
Cumulative,,AutoEncoder,0.911333333,0.031,0.652,Czekanowski,Wind A
Cumulative,,OneClassSVM(cache_size=1500_gamma='auto'),0.747333333,-0.019,0.524,Czekanowski,Wind A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.739333333,-0.245,0.498,Czekanowski,Wind A
Naive,,IsolationForest(random_state=0),0.726666667,-0.063,0.678,Czekanowski,Wind A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.896,-0.031,0.899,Czekanowski,Wind A
Naive,,AutoEncoder,0.768,-0.166,0.649,Czekanowski,Wind A
Naive,,OneClassSVM(cache_size=1500_gamma='auto'),0.629333333,-0.257,0.497,Czekanowski,Wind A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.927333333,0.042,0.55,Czekanowski,Wind A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.831333333,0.069,0.637,Czekanowski,Wind A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.933333333,0.026,0.908,Czekanowski,Wind A
Replay,budget=0.2_compact_True,AutoEncoder,0.902666667,0.014,0.646,Czekanowski,Wind A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1500_gamma='auto'),0.774,-0.044,0.525,Czekanowski,Wind A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.954666667,0.056,0.625,Czekanowski,Wind C
Cumulative,,IsolationForest(random_state=0),0.883333333,0.087,0.711,Czekanowski,Wind C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.91,0.008,0.898,Czekanowski,Wind C
Cumulative,,AutoEncoder,0.934,0.01,0.78,Czekanowski,Wind C
Cumulative,,OneClassSVM(cache_size=1500_gamma='auto'),0.745333333,-0.019,0.534,Czekanowski,Wind C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.762666667,-0.235,0.613,Czekanowski,Wind C
Naive,,IsolationForest(random_state=0),0.752,-0.064,0.703,Czekanowski,Wind C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.89,-0.023,0.887,Czekanowski,Wind C
Naive,,AutoEncoder,0.762666667,-0.195,0.683,Czekanowski,Wind C
Naive,,OneClassSVM(cache_size=1500_gamma='auto'),0.626,-0.241,0.5,Czekanowski,Wind C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.936,0.03,0.654,Czekanowski,Wind C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.866,0.055,0.704,Czekanowski,Wind C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.919333333,0.017,0.905,Czekanowski,Wind C
Replay,budget=0.2_compact_True,AutoEncoder,0.914666667,0.062,0.659,Czekanowski,Wind C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1500_gamma='auto'),0.772,-0.046,0.536,Czekanowski,Wind C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.944,0.082,0.564,Czekanowski,Wind R
Cumulative,,IsolationForest(random_state=0),0.83,0.113,0.659,Czekanowski,Wind R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.880666667,-0.006,0.888,Czekanowski,Wind R
Cumulative,,AutoEncoder,0.893333333,0.13,0.68,Czekanowski,Wind R
Cumulative,,OneClassSVM(cache_size=1500_gamma='auto'),0.742666667,-0.026,0.533,Czekanowski,Wind R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.72,-0.26,0.513,Czekanowski,Wind R
Naive,,IsolationForest(random_state=0),0.688,-0.083,0.644,Czekanowski,Wind R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.877333333,-0.028,0.879,Czekanowski,Wind R
Naive,,AutoEncoder,0.690666667,-0.364,0.668,Czekanowski,Wind R
Naive,,OneClassSVM(cache_size=1500_gamma='auto'),0.629333333,-0.263,0.496,Czekanowski,Wind R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.905333333,0.024,0.585,Czekanowski,Wind R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.806666667,0.058,0.651,Czekanowski,Wind R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.902666667,0.019,0.896,Czekanowski,Wind R
Replay,budget=0.2_compact_True,AutoEncoder,0.886,-0.052,0.685,Czekanowski,Wind R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1500_gamma='auto'),0.77,-0.056,0.536,Czekanowski,Wind R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.923636364,0.120888889,0.607111111,K Divergence,Energy A
Cumulative,,IsolationForest(random_state=0),0.754909091,-0.066666667,0.581111111,K Divergence,Energy A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.875636364,-0.038444444,0.841111111,K Divergence,Energy A
Cumulative,,AutoEncoder,0.873818182,0.122,0.687111111,K Divergence,Energy A
Cumulative,,OneClassSVM(gamma='auto'),0.728909091,-0.073777778,0.620666667,K Divergence,Energy A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.692181818,-0.107555556,0.662888889,K Divergence,Energy A
Naive,,IsolationForest(random_state=0),0.548545455,-0.219333333,0.575333333,K Divergence,Energy A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.864363636,-0.054888889,0.869333333,K Divergence,Energy A
Naive,,AutoEncoder,0.694545455,-0.146222222,0.723777778,K Divergence,Energy A
Naive,,OneClassSVM(gamma='auto'),0.584,-0.166888889,0.488444444,K Divergence,Energy A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.913454545,0.147333333,0.603777778,K Divergence,Energy A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.729090909,-0.086222222,0.592444444,K Divergence,Energy A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.931636364,-0.027555556,0.917777778,K Divergence,Energy A
Replay,budget=0.2_compact_True,AutoEncoder,0.871090909,0.060222222,0.721333333,K Divergence,Energy A
