strategy,params,model,LROC,BWT,FWT,distance_metric,dataset
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9309090909090908,0.3037777777777777,0.3768888888888889,Czekanowski,UNSW R
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.6625454545454545,0.1704444444444444,0.4193333333333333,Czekanowski,UNSW R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.5412727272727272,0.0264444444444444,0.2228888888888889,Czekanowski,UNSW R
Replay,budget=0.2_compact_True,AutoEncoder,0.7818181818181819,0.0955555555555555,0.3859999999999999,Czekanowski,UNSW R
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.721090909090909,0.124,0.4817777777777777,Czekanowski,UNSW R
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.2758181818181818,-0.1131111111111111,0.3228888888888889,Czekanowski,UNSW R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9546666666666668,0.0829999999999999,0.53,Czekanowski,Wind A
Cumulative,,IsolationForest(random_state=0),0.862,0.13,0.6449999999999999,Czekanowski,Wind A
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9546666666666668,0.096,0.528,Czekanowski,Wind A
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8586666666666667,0.042,0.5589999999999999,Czekanowski,Wind A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.9006666666666666,-0.0089999999999999,0.891,Czekanowski,Wind A
Cumulative,,AutoEncoder,0.9113333333333334,0.031,0.6519999999999999,Czekanowski,Wind A
Cumulative,,OneClassSVM(cache_size=1500_gamma='auto'),0.7473333333333334,-0.019,0.524,Czekanowski,Wind A
Cumulative,,OneClassSVM(cache_size=1500_gamma='auto'_kernel='sigmoid'),0.7426666666666667,0.0859999999999999,0.509,Czekanowski,Wind A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.7393333333333333,-0.2449999999999999,0.498,Czekanowski,Wind A
Naive,,IsolationForest(random_state=0),0.7266666666666666,-0.063,0.6779999999999999,Czekanowski,Wind A
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.7626666666666666,-0.1969999999999999,0.484,Czekanowski,Wind A
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.6739999999999999,-0.2159999999999999,0.576,Czekanowski,Wind A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.896,-0.0309999999999999,0.899,Czekanowski,Wind A
Naive,,AutoEncoder,0.7680000000000001,-0.1659999999999999,0.6489999999999999,Czekanowski,Wind A
Naive,,OneClassSVM(cache_size=1500_gamma='auto'),0.6293333333333333,-0.257,0.497,Czekanowski,Wind A
Naive,,OneClassSVM(cache_size=1500_gamma='auto'_kernel='sigmoid'),0.7753333333333333,0.0579999999999999,0.507,Czekanowski,Wind A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9273333333333332,0.0419999999999999,0.55,Czekanowski,Wind A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.8313333333333333,0.069,0.637,Czekanowski,Wind A
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9406666666666668,0.074,0.54,Czekanowski,Wind A
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8320000000000001,-0.0109999999999999,0.5549999999999999,Czekanowski,Wind A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9333333333333332,0.026,0.908,Czekanowski,Wind A
Replay,budget=0.2_compact_True,AutoEncoder,0.9026666666666666,0.014,0.646,Czekanowski,Wind A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1500_gamma='auto'),0.7740000000000001,-0.044,0.525,Czekanowski,Wind A
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1500_gamma='auto'_kernel='sigmoid'),0.8006666666666666,0.118,0.51,Czekanowski,Wind A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9546666666666668,0.0559999999999999,0.6250000000000001,Czekanowski,Wind C
Cumulative,,IsolationForest(random_state=0),0.8833333333333333,0.087,0.711,Czekanowski,Wind C
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.958,0.0539999999999999,0.621,Czekanowski,Wind C
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8840000000000001,0.027,0.634,Czekanowski,Wind C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.91,0.0079999999999999,0.898,Czekanowski,Wind C
Cumulative,,AutoEncoder,0.934,0.0099999999999999,0.78,Czekanowski,Wind C
Cumulative,,OneClassSVM(cache_size=1500_gamma='auto'),0.7453333333333333,-0.019,0.534,Czekanowski,Wind C
Cumulative,,OneClassSVM(cache_size=1500_gamma='auto'_kernel='sigmoid'),0.73,0.0809999999999999,0.528,Czekanowski,Wind C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.7626666666666666,-0.2349999999999999,0.6130000000000001,Czekanowski,Wind C
Naive,,IsolationForest(random_state=0),0.7520000000000001,-0.064,0.7030000000000001,Czekanowski,Wind C
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.7633333333333333,-0.2379999999999999,0.588,Czekanowski,Wind C
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7386666666666667,-0.143,0.626,Czekanowski,Wind C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.89,-0.023,0.8870000000000001,Czekanowski,Wind C
Naive,,AutoEncoder,0.7626666666666666,-0.195,0.683,Czekanowski,Wind C
Naive,,OneClassSVM(cache_size=1500_gamma='auto'),0.626,-0.241,0.5,Czekanowski,Wind C
Naive,,OneClassSVM(cache_size=1500_gamma='auto'_kernel='sigmoid'),0.77,0.063,0.524,Czekanowski,Wind C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.936,0.03,0.654,Czekanowski,Wind C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.866,0.0549999999999999,0.704,Czekanowski,Wind C
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9406666666666668,0.028,0.6369999999999999,Czekanowski,Wind C
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8633333333333334,-0.011,0.629,Czekanowski,Wind C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9193333333333334,0.0169999999999999,0.905,Czekanowski,Wind C
Replay,budget=0.2_compact_True,AutoEncoder,0.9146666666666668,0.062,0.6589999999999999,Czekanowski,Wind C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1500_gamma='auto'),0.772,-0.046,0.536,Czekanowski,Wind C
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1500_gamma='auto'_kernel='sigmoid'),0.7899999999999999,0.1099999999999999,0.532,Czekanowski,Wind C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.944,0.0819999999999999,0.564,Czekanowski,Wind R
Cumulative,,IsolationForest(random_state=0),0.83,0.1129999999999999,0.659,Czekanowski,Wind R
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9506666666666668,0.104,0.545,Czekanowski,Wind R
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8173333333333335,0.0509999999999999,0.53,Czekanowski,Wind R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.8806666666666666,-0.0059999999999999,0.8879999999999999,Czekanowski,Wind R
Cumulative,,AutoEncoder,0.8933333333333333,0.1299999999999999,0.6799999999999999,Czekanowski,Wind R
Cumulative,,OneClassSVM(cache_size=1500_gamma='auto'),0.7426666666666667,-0.026,0.533,Czekanowski,Wind R
Cumulative,,OneClassSVM(cache_size=1500_gamma='auto'_kernel='sigmoid'),0.7366666666666667,0.0819999999999999,0.519,Czekanowski,Wind R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.7200000000000001,-0.2599999999999999,0.513,Czekanowski,Wind R
Naive,,IsolationForest(random_state=0),0.6880000000000001,-0.0829999999999999,0.644,Czekanowski,Wind R
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.7386666666666666,-0.2199999999999999,0.477,Czekanowski,Wind R
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.628,-0.222,0.505,Czekanowski,Wind R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.8773333333333333,-0.028,0.8789999999999999,Czekanowski,Wind R
Naive,,AutoEncoder,0.6906666666666667,-0.364,0.6679999999999999,Czekanowski,Wind R
Naive,,OneClassSVM(cache_size=1500_gamma='auto'),0.6293333333333333,-0.263,0.496,Czekanowski,Wind R
Naive,,OneClassSVM(cache_size=1500_gamma='auto'_kernel='sigmoid'),0.7753333333333334,0.0449999999999999,0.514,Czekanowski,Wind R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9053333333333332,0.024,0.585,Czekanowski,Wind R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.8066666666666666,0.0579999999999999,0.651,Czekanowski,Wind R
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.928,0.067,0.5599999999999999,Czekanowski,Wind R
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7746666666666667,-0.028,0.5119999999999999,Czekanowski,Wind R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9026666666666666,0.0189999999999999,0.8960000000000001,Czekanowski,Wind R
Replay,budget=0.2_compact_True,AutoEncoder,0.8859999999999999,-0.052,0.6849999999999999,Czekanowski,Wind R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1500_gamma='auto'),0.7699999999999999,-0.056,0.5359999999999999,Czekanowski,Wind R
Replay,budget=0.2_compact_True,OneClassSVM(cache_size=1500_gamma='auto'_kernel='sigmoid'),0.7959999999999998,0.1129999999999999,0.522,Czekanowski,Wind R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9236363636363636,0.1208888888888888,0.6071111111111112,K Divergence,Energy A
Cumulative,,IsolationForest(random_state=0),0.754909090909091,-0.0666666666666666,0.5811111111111111,K Divergence,Energy A
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.92,0.1322222222222221,0.6273333333333333,K Divergence,Energy A
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7741818181818182,-0.0593333333333333,0.6597777777777778,K Divergence,Energy A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.8756363636363635,-0.0384444444444444,0.841111111111111,K Divergence,Energy A
Cumulative,,AutoEncoder,0.8738181818181818,0.1219999999999999,0.6871111111111111,K Divergence,Energy A
Cumulative,,OneClassSVM(gamma='auto'),0.728909090909091,-0.0737777777777777,0.6206666666666666,K Divergence,Energy A
Cumulative,,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.4156363636363637,-0.0737777777777777,0.4493333333333333,K Divergence,Energy A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.6921818181818183,-0.1075555555555555,0.6628888888888889,K Divergence,Energy A
Naive,,IsolationForest(random_state=0),0.5485454545454546,-0.2193333333333332,0.5753333333333334,K Divergence,Energy A
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.6910909090909092,-0.1415555555555555,0.6471111111111111,K Divergence,Energy A
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.5201818181818182,-0.2722222222222222,0.6068888888888888,K Divergence,Energy A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.8643636363636364,-0.0548888888888889,0.8693333333333334,K Divergence,Energy A
Naive,,AutoEncoder,0.6945454545454547,-0.1462222222222222,0.7237777777777776,K Divergence,Energy A
Naive,,OneClassSVM(gamma='auto'),0.584,-0.1668888888888888,0.4884444444444443,K Divergence,Energy A
Naive,,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.4256363636363636,-0.0588888888888888,0.4193333333333333,K Divergence,Energy A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9134545454545456,0.1473333333333333,0.6037777777777779,K Divergence,Energy A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.7290909090909092,-0.0862222222222221,0.5924444444444443,K Divergence,Energy A
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9147272727272726,0.1128888888888888,0.6268888888888889,K Divergence,Energy A
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7607272727272727,-0.0808888888888888,0.6639999999999999,K Divergence,Energy A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9316363636363636,-0.0275555555555555,0.9177777777777776,K Divergence,Energy A
Replay,budget=0.2_compact_True,AutoEncoder,0.871090909090909,0.0602222222222222,0.7213333333333334,K Divergence,Energy A
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.765818181818182,-0.0935555555555555,0.6728888888888889,K Divergence,Energy A
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.4130909090909091,-0.0762222222222222,0.4495555555555555,K Divergence,Energy A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9223636363636364,0.1,0.7762222222222224,K Divergence,Energy C
Cumulative,,IsolationForest(random_state=0),0.8134545454545453,-0.0006666666666666,0.6302222222222222,K Divergence,Energy C
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.938,0.0848888888888888,0.7951111111111111,K Divergence,Energy C
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8109090909090909,-0.0184444444444444,0.7048888888888889,K Divergence,Energy C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.8901818181818182,-0.0011111111111111,0.892,K Divergence,Energy C
Cumulative,,AutoEncoder,0.8854545454545454,0.0475555555555555,0.8253333333333334,K Divergence,Energy C
Cumulative,,OneClassSVM(gamma='auto'),0.7150909090909092,-0.0537777777777778,0.6415555555555555,K Divergence,Energy C
Cumulative,,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.4569090909090909,-0.0095555555555555,0.3708888888888888,K Divergence,Energy C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.6880000000000001,-0.206,0.7813333333333332,K Divergence,Energy C
Naive,,IsolationForest(random_state=0),0.5838181818181818,-0.2624444444444445,0.62,K Divergence,Energy C
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.7001818181818182,-0.2066666666666667,0.7811111111111111,K Divergence,Energy C
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.5545454545454546,-0.2553333333333333,0.6444444444444445,K Divergence,Energy C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.8656363636363636,-0.0377777777777777,0.9286666666666668,K Divergence,Energy C
Naive,,AutoEncoder,0.7347272727272727,-0.1388888888888889,0.8077777777777778,K Divergence,Energy C
Naive,,OneClassSVM(gamma='auto'),0.5903636363636363,-0.2724444444444445,0.5619999999999999,K Divergence,Energy C
Naive,,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.4501818181818181,-0.0282222222222222,0.3666666666666666,K Divergence,Energy C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9116363636363636,0.102,0.7673333333333333,K Divergence,Energy C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.8176363636363635,-0.0117777777777777,0.6553333333333333,K Divergence,Energy C
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9283636363636364,0.0662222222222222,0.7922222222222222,K Divergence,Energy C
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8078181818181818,-0.0299999999999999,0.7115555555555555,K Divergence,Energy C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9034545454545454,-0.004,0.9426666666666668,K Divergence,Energy C
Replay,budget=0.2_compact_True,AutoEncoder,0.8952727272727272,0.054,0.8353333333333334,K Divergence,Energy C
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.7754545454545455,-0.0666666666666666,0.727111111111111,K Divergence,Energy C
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.4596363636363635,-0.0102222222222222,0.3748888888888889,K Divergence,Energy C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.9047272727272728,0.1717777777777777,0.6477777777777778,K Divergence,Energy R
Cumulative,,IsolationForest(random_state=0),0.761090909090909,-0.0184444444444444,0.5353333333333332,K Divergence,Energy R
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9083636363636364,0.2002222222222222,0.634,K Divergence,Energy R
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7825454545454547,-0.0284444444444444,0.6115555555555556,K Divergence,Energy R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.8850909090909089,-0.0253333333333333,0.8360000000000001,K Divergence,Energy R
Cumulative,,AutoEncoder,0.8601818181818183,0.1902222222222221,0.7022222222222223,K Divergence,Energy R
Cumulative,,OneClassSVM(gamma='auto'),0.737818181818182,-0.0397777777777777,0.6102222222222222,K Divergence,Energy R
Cumulative,,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.5205454545454546,-0.0524444444444444,0.3535555555555555,K Divergence,Energy R
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.6756363636363637,-0.0804444444444444,0.6906666666666668,K Divergence,Energy R
Naive,,IsolationForest(random_state=0),0.6,-0.2333333333333332,0.5431111111111111,K Divergence,Energy R
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.6781818181818181,-0.1364444444444444,0.6757777777777778,K Divergence,Energy R
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.5774545454545454,-0.2702222222222222,0.6048888888888888,K Divergence,Energy R
Naive,,COPOD(contamination=0.01_n_jobs=1),0.8887272727272727,-0.0397777777777777,0.8806666666666666,K Divergence,Energy R
Naive,,AutoEncoder,0.7067272727272725,-0.1653333333333333,0.7799999999999999,K Divergence,Energy R
Naive,,OneClassSVM(gamma='auto'),0.5885454545454546,-0.18,0.4853333333333333,K Divergence,Energy R
Naive,,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.5289090909090909,-0.0817777777777777,0.3471111111111111,K Divergence,Energy R
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.8965454545454544,0.1806666666666666,0.6319999999999999,K Divergence,Energy R
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.7516363636363635,-0.0468888888888889,0.5442222222222223,K Divergence,Energy R
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.908181818181818,0.1882222222222222,0.6391111111111112,K Divergence,Energy R
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7785454545454548,-0.0653333333333333,0.6186666666666667,K Divergence,Energy R
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.9354545454545454,-0.01,0.9106666666666666,K Divergence,Energy R
Replay,budget=0.2_compact_True,AutoEncoder,0.8612727272727271,0.1806666666666666,0.6884444444444444,K Divergence,Energy R
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.7814545454545454,-0.0528888888888889,0.6633333333333333,K Divergence,Energy R
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.5201818181818182,-0.0637777777777777,0.3511111111111111,K Divergence,Energy R
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.8427619047619047,0.3132105263157894,0.2679473684210526,K Divergence,NSLKDD A
Cumulative,,IsolationForest(random_state=0),0.9228095238095236,0.1010526315789473,0.8174210526315789,K Divergence,NSLKDD A
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9476190476190476,0.219578947368421,0.6357368421052632,K Divergence,NSLKDD A
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.9072857142857144,0.0832631578947368,0.778421052631579,K Divergence,NSLKDD A
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.9013809523809524,0.1282105263157894,0.709578947368421,K Divergence,NSLKDD A
Cumulative,,AutoEncoder,0.941,0.1081578947368421,0.7756842105263158,K Divergence,NSLKDD A
Cumulative,,OneClassSVM(gamma='auto'),0.730095238095238,-0.0183157894736842,0.6976842105263158,K Divergence,NSLKDD A
Cumulative,,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.7327142857142858,-0.024578947368421,0.6523684210526315,K Divergence,NSLKDD A
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.6638095238095238,0.031578947368421,0.499,K Divergence,NSLKDD A
Naive,,IsolationForest(random_state=0),0.8251904761904761,-0.0087894736842105,0.7275789473684211,K Divergence,NSLKDD A
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.734952380952381,-0.0048421052631579,0.6478421052631579,K Divergence,NSLKDD A
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8060952380952381,-0.0095263157894736,0.6850526315789474,K Divergence,NSLKDD A
Naive,,COPOD(contamination=0.01_n_jobs=1),0.6925714285714286,-0.0154210526315789,0.6027368421052632,K Divergence,NSLKDD A
Naive,,AutoEncoder,0.8673809523809524,-0.0462105263157894,0.8032105263157896,K Divergence,NSLKDD A
Naive,,OneClassSVM(gamma='auto'),0.7816190476190475,-0.0891052631578947,0.703578947368421,K Divergence,NSLKDD A
Naive,,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.8390952380952382,0.0072631578947368,0.6853684210526316,K Divergence,NSLKDD A
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.8301904761904763,0.3131578947368421,0.2678421052631579,K Divergence,NSLKDD A
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.9243333333333332,0.0952631578947368,0.8176842105263159,K Divergence,NSLKDD A
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9413809523809524,0.2204736842105263,0.6195263157894737,K Divergence,NSLKDD A
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.905095238095238,0.0766315789473684,0.7759473684210527,K Divergence,NSLKDD A
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.8730476190476191,0.1248421052631579,0.6694736842105263,K Divergence,NSLKDD A
Replay,budget=0.2_compact_True,AutoEncoder,0.9546190476190476,0.0327894736842105,0.8491052631578947,K Divergence,NSLKDD A
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.7932380952380953,-0.0362105263157894,0.7663684210526315,K Divergence,NSLKDD A
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.8375714285714285,0.023,0.7127368421052632,K Divergence,NSLKDD A
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.8565238095238096,0.1896315789473684,0.4255263157894736,K Divergence,NSLKDD C
Cumulative,,IsolationForest(random_state=0),0.8456190476190475,0.0242105263157894,0.89,K Divergence,NSLKDD C
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9274761904761906,0.0978421052631579,0.7169473684210527,K Divergence,NSLKDD C
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8266190476190476,0.0005263157894737,0.8709473684210526,K Divergence,NSLKDD C
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.7833809523809523,0.062,0.5949473684210526,K Divergence,NSLKDD C
Cumulative,,AutoEncoder,0.8745714285714284,0.0317368421052631,0.9096315789473683,K Divergence,NSLKDD C
Cumulative,,OneClassSVM(gamma='auto'),0.6815238095238095,-0.0398421052631578,0.7546315789473684,K Divergence,NSLKDD C
Cumulative,,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.6836190476190477,-0.0347368421052631,0.7087368421052633,K Divergence,NSLKDD C
Naive,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.6286190476190475,-0.1277368421052631,0.596421052631579,K Divergence,NSLKDD C
Naive,,IsolationForest(random_state=0),0.665952380952381,-0.0828421052631579,0.8093157894736841,K Divergence,NSLKDD C
Naive,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.6295714285714286,-0.2096315789473684,0.7276842105263157,K Divergence,NSLKDD C
Naive,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.6912380952380952,-0.0912631578947368,0.7429473684210526,K Divergence,NSLKDD C
Naive,,COPOD(contamination=0.01_n_jobs=1),0.530904761904762,-0.0132631578947368,0.3364736842105263,K Divergence,NSLKDD C
Naive,,AutoEncoder,0.641,-0.1763157894736842,0.8230000000000001,K Divergence,NSLKDD C
Naive,,OneClassSVM(gamma='auto'),0.6267619047619047,-0.2177368421052631,0.769578947368421,K Divergence,NSLKDD C
Naive,,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.6683333333333334,-0.089,0.7096315789473685,K Divergence,NSLKDD C
Replay,budget=0.2_compact_True,LocalOutlierFactor(n_neighbors=10_novelty=True),0.8372380952380952,0.2012631578947368,0.443,K Divergence,NSLKDD C
Replay,budget=0.2_compact_True,IsolationForest(random_state=0),0.8401904761904762,0.0156315789473684,0.8892631578947369,K Divergence,NSLKDD C
Replay,budget=0.2_compact_True,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.8991904761904761,0.0532105263157894,0.7162631578947368,K Divergence,NSLKDD C
Replay,budget=0.2_compact_True,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.8279047619047619,0.0024736842105263,0.8689473684210528,K Divergence,NSLKDD C
Replay,budget=0.2_compact_True,COPOD(contamination=0.01_n_jobs=1),0.6954285714285714,0.0373684210526315,0.5005263157894737,K Divergence,NSLKDD C
Replay,budget=0.2_compact_True,AutoEncoder,0.8576190476190476,0.0065263157894736,0.9170526315789476,K Divergence,NSLKDD C
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'),0.7225238095238095,-0.0755263157894736,0.828421052631579,K Divergence,NSLKDD C
Replay,budget=0.2_compact_True,OneClassSVM(gamma='auto'_kernel='sigmoid'),0.7472857142857143,-0.0354210526315789,0.7721578947368422,K Divergence,NSLKDD C
Cumulative,,LocalOutlierFactor(n_neighbors=10_novelty=True),0.8458095238095237,0.1885263157894736,0.4514210526315789,K Divergence,NSLKDD R
Cumulative,,IsolationForest(random_state=0),0.7942857142857144,0.0674736842105263,0.7553157894736842,K Divergence,NSLKDD R
Cumulative,,ABOD(contamination=0.01_method='fast'_n_neighbors=5),0.9267142857142858,0.1887894736842105,0.6127368421052632,K Divergence,NSLKDD R
Cumulative,,HBOS(alpha=0.1_contamination=0.01_n_bins=10_tol=0.5),0.7588095238095239,0.1393684210526315,0.724,K Divergence,NSLKDD R
Cumulative,,COPOD(contamination=0.01_n_jobs=1),0.701095238095238,0.1047368421052631,0.4977368421052632,K Divergence,NSLKDD R
Cumulative,,AutoEncoder,0.8490000000000001,0.0907894736842105,0.6735263157894736,K Divergence,NSLKDD R
